code_tvs,annee,nb_morts,nb_morts_jeunes,nb_morts_vieux,age_moyen_deces,libelle_tvs
73054,2012,99,21,54,73.83939393939394,Bourg-Saint-Maurice
73054,2013,110,23,58,73.62454545454545,Bourg-Saint-Maurice
73054,2014,73,12,43,77.08767123287672,Bourg-Saint-Maurice
73054,2015,106,17,65,76.26698113207547,Bourg-Saint-Maurice
73054,2016,106,24,52,73.55849056603773,Bourg-Saint-Maurice
73054,2017,114,22,56,75.19122807017544,Bourg-Saint-Maurice
73054,2018,112,20,67,78.62142857142857,Bourg-Saint-Maurice
73054,2019,128,15,79,79.653125,Bourg-Saint-Maurice
73055,2004,21,6,9,71.12380952380953,Bozel
73055,2005,24,13,8,60.40416666666667,Bozel
73055,2006,27,7,7,68.3962962962963,Bozel
73055,2007,25,5,13,77.352,Bozel
73055,2008,32,9,13,68.1,Bozel
73055,2009,30,10,16,71.98,Bozel
73055,2010,22,6,10,70.88181818181818,Bozel
73055,2011,21,7,9,68.19047619047619,Bozel
73055,2012,32,9,16,70.2625,Bozel
73055,2013,25,7,10,68.804,Bozel
73055,2014,22,8,11,69.44090909090909,Bozel
73055,2015,22,4,12,78.42272727272727,Bozel
73055,2016,14,3,7,75.16428571428571,Bozel
73055,2017,22,4,9,70.48636363636363,Bozel
73055,2018,27,3,18,80.48148148148148,Bozel
73055,2019,34,10,12,71.27058823529411,Bozel
73064,2004,47,12,25,74.91063829787234,Challes-les-Eaux
73064,2005,29,3,20,82.27241379310345,Challes-les-Eaux
73064,2006,40,6,28,80.2425,Challes-les-Eaux
73064,2007,37,7,23,78.3945945945946,Challes-les-Eaux
73064,2008,41,3,22,78.90975609756097,Challes-les-Eaux
73064,2009,37,7,20,77.83243243243243,Challes-les-Eaux
73064,2010,138,16,50,74.32536231884058,Challes-les-Eaux
73064,2011,163,29,68,74.07484662576687,Challes-les-Eaux
73064,2012,157,22,76,76.28343949044586,Challes-les-Eaux
73064,2013,180,27,72,74.84833333333333,Challes-les-Eaux
73064,2014,196,34,66,72.61224489795919,Challes-les-Eaux
73064,2015,228,39,99,74.86052631578947,Challes-les-Eaux
73064,2016,216,24,102,76.52222222222223,Challes-les-Eaux
73064,2017,217,30,96,75.50829493087558,Challes-les-Eaux
73064,2018,227,32,105,77.03964757709251,Challes-les-Eaux
73064,2019,206,41,83,74.01116504854369,Challes-les-Eaux
73065,2004,1139,176,491,74.77410008779631,Chambéry
73065,2005,1184,182,522,74.95244932432432,Chambéry
73065,2006,1094,174,515,75.2573126142596,Chambéry
73065,2007,1151,163,519,75.43119026933101,Chambéry
73065,2008,1241,184,602,75.71224818694601,Chambéry
73065,2009,1270,185,628,75.97354330708662,Chambéry
73065,2010,1271,168,657,76.72391817466561,Chambéry
73065,2011,1197,150,632,77.1873851294904,Chambéry
73065,2012,1329,168,726,77.46493604213694,Chambéry
73065,2013,1273,145,735,77.81751767478397,Chambéry
73065,2014,1243,129,651,77.54102976669348,Chambéry
73065,2015,1362,154,750,77.73641703377386,Chambéry
73065,2016,1342,156,730,77.63792846497765,Chambéry
73065,2017,1339,159,738,77.72994772218073,Chambéry
73065,2018,1386,149,799,78.70873015873016,Chambéry
73065,2019,1412,177,784,77.66890934844193,Chambéry
73087,2004,29,4,11,74.50344827586207,Cognin
73087,2005,24,0,18,87.5625,Cognin
73087,2006,35,5,21,80.03142857142858,Cognin
73087,2007,29,6,11,71.07586206896552,Cognin
73087,2008,44,8,28,78.16136363636363,Cognin
73087,2009,48,5,30,78.92083333333333,Cognin
73087,2010,41,7,27,80.51463414634146,Cognin
73087,2011,34,3,21,81.94411764705882,Cognin
73087,2012,46,3,38,85.18260869565218,Cognin
73087,2013,70,4,57,85.02428571428571,Cognin
73087,2014,69,5,51,84.24202898550725,Cognin
73087,2015,85,3,62,84.37529411764706,Cognin
73087,2016,88,10,65,83.11022727272727,Cognin
73087,2017,99,4,80,86.39090909090909,Cognin
73087,2018,99,3,79,86.16666666666667,Cognin
73087,2019,92,3,78,86.73478260869565,Cognin
73157,2004,56,8,28,76.075,Modane
73157,2005,50,9,27,73.76,Modane
73157,2006,61,14,30,74.85901639344263,Modane
73157,2007,54,10,33,78.50740740740741,Modane
73157,2008,54,4,31,80.05555555555556,Modane
73157,2009,46,10,27,73.27391304347826,Modane
73157,2010,77,8,47,78.72857142857143,Modane
73157,2011,73,16,46,76.08767123287672,Modane
73157,2012,58,8,38,79.80862068965517,Modane
73157,2013,57,10,36,78.63333333333334,Modane
73157,2014,54,7,39,80.7462962962963,Modane
73157,2015,60,7,36,78.82,Modane
73157,2016,70,12,42,75.91142857142857,Modane
73157,2017,71,13,45,77.62957746478874,Modane
73157,2018,74,14,39,77.10405405405406,Modane
73157,2019,68,6,50,83.68235294117648,Modane
73171,2004,58,2,43,84.52931034482759,Montmélian
73171,2005,71,5,48,82.04366197183099,Montmélian
73171,2006,65,5,46,82.94461538461539,Montmélian
73171,2007,60,4,46,82.875,Montmélian
73171,2008,58,4,40,82.8103448275862,Montmélian
73171,2009,59,3,43,82.64067796610169,Montmélian
73171,2010,53,3,40,83.3377358490566,Montmélian
73171,2011,58,1,49,87.08275862068966,Montmélian
73171,2012,51,0,41,86.99803921568628,Montmélian
73171,2013,68,5,54,85.51176470588236,Montmélian
73171,2014,52,1,41,84.63461538461539,Montmélian
73171,2015,45,2,40,85.91111111111111,Montmélian
73171,2016,49,4,41,85.33673469387756,Montmélian
73171,2017,53,4,41,84.7433962264151,Montmélian
73171,2018,60,2,51,86.675,Montmélian
73171,2019,51,1,46,89.86862745098038,Montmélian
73179,2004,48,10,24,73.01666666666667,La Motte-Servolex
73179,2005,52,5,39,82.83461538461539,La Motte-Servolex
73179,2006,36,6,23,79.21111111111111,La Motte-Servolex
73179,2007,51,9,32,79.53725490196078,La Motte-Servolex
73179,2008,29,3,18,81.11724137931034,La Motte-Servolex
73179,2009,44,7,31,81.42272727272727,La Motte-Servolex
73179,2010,46,1,36,86.43913043478261,La Motte-Servolex
73179,2011,32,3,21,80.6125,La Motte-Servolex
73179,2012,35,7,25,80.62571428571428,La Motte-Servolex
73179,2013,40,3,29,84.0625,La Motte-Servolex
73179,2014,41,2,29,82.74146341463414,La Motte-Servolex
73179,2015,56,6,41,80.99821428571428,La Motte-Servolex
73179,2016,58,3,42,85.44137931034483,La Motte-Servolex
73179,2017,68,7,47,82.09411764705882,La Motte-Servolex
73179,2018,55,8,38,83.25636363636363,La Motte-Servolex
73179,2019,68,7,46,82.5,La Motte-Servolex
73181,2004,156,36,68,73.49038461538461,Moûtiers
73181,2005,152,26,76,75.72236842105264,Moûtiers
73181,2006,127,21,71,77.20944881889764,Moûtiers
73181,2007,158,24,81,76.08164556962025,Moûtiers
73181,2008,142,26,73,75.91549295774648,Moûtiers
73181,2009,156,21,83,76.59423076923076,Moûtiers
73181,2010,172,30,94,76.61279069767441,Moûtiers
73181,2011,157,17,95,78.6312101910828,Moûtiers
73181,2012,161,23,99,78.71242236024845,Moûtiers
73181,2013,176,30,100,76.61590909090908,Moûtiers
73181,2014,144,15,99,80.82916666666667,Moûtiers
73181,2015,168,22,114,80.11488095238096,Moûtiers
73181,2016,130,15,87,80.59692307692308,Moûtiers
73181,2017,140,21,89,79.3157142857143,Moûtiers
73181,2018,169,20,109,80.49704142011834,Moûtiers
73181,2019,186,18,132,82.13924731182796,Moûtiers
73213,2004,39,4,24,79.82051282051282,La Ravoire
73213,2005,38,11,17,74.26315789473684,La Ravoire
73213,2006,46,7,25,77.68913043478261,La Ravoire
73213,2007,41,7,24,78.3170731707317,La Ravoire
73213,2008,44,9,25,75.44772727272728,La Ravoire
73213,2009,44,6,31,81.2,La Ravoire
73213,2010,44,10,23,73.28636363636363,La Ravoire
73213,2011,39,3,25,81.27435897435898,La Ravoire
73213,2012,32,2,23,84.7125,La Ravoire
73213,2013,34,4,21,78.34705882352941,La Ravoire
73213,2014,35,5,22,79.80857142857143,La Ravoire
73213,2015,34,3,26,81.45,La Ravoire
73213,2016,33,3,24,81.95757575757575,La Ravoire
73213,2017,39,5,25,79.81282051282051,La Ravoire
73213,2018,54,8,32,79.84444444444445,La Ravoire
73213,2019,44,4,25,78.96818181818182,La Ravoire
73222,2004,30,6,14,73.88666666666667,Saint-Alban-Leysse
73222,2005,34,10,14,69.67647058823529,Saint-Alban-Leysse
73222,2006,31,12,10,65.61612903225806,Saint-Alban-Leysse
73222,2007,40,16,8,65.8525,Saint-Alban-Leysse
73222,2008,36,8,16,73.24166666666666,Saint-Alban-Leysse
73222,2009,22,6,11,72.25909090909092,Saint-Alban-Leysse
73222,2010,28,3,13,75.09642857142858,Saint-Alban-Leysse
73222,2011,30,10,14,71.74,Saint-Alban-Leysse
73222,2012,29,12,13,66.85172413793103,Saint-Alban-Leysse
73222,2013,26,12,9,63.9,Saint-Alban-Leysse
73222,2014,25,6,8,68.776,Saint-Alban-Leysse
73222,2015,33,7,15,74.16969696969697,Saint-Alban-Leysse
73222,2016,35,5,19,76.20857142857143,Saint-Alban-Leysse
73222,2017,20,6,6,68.25,Saint-Alban-Leysse
73222,2018,34,8,11,71.6029411764706,Saint-Alban-Leysse
73222,2019,27,5,14,75.95925925925926,Saint-Alban-Leysse
73248,2004,219,31,111,77.26118721461187,Saint-Jean-de-Maurienne
73248,2005,227,29,134,79.1453744493392,Saint-Jean-de-Maurienne
73248,2006,214,28,118,77.68364485981309,Saint-Jean-de-Maurienne
73248,2007,227,23,127,79.23392070484581,Saint-Jean-de-Maurienne
73248,2008,178,28,97,76.31179775280899,Saint-Jean-de-Maurienne
73248,2009,234,16,140,80.24871794871795,Saint-Jean-de-Maurienne
73248,2010,204,19,129,80.47401960784313,Saint-Jean-de-Maurienne
73248,2011,228,15,150,81.96228070175438,Saint-Jean-de-Maurienne
73248,2012,247,16,164,81.08056680161944,Saint-Jean-de-Maurienne
73248,2013,228,17,151,81.11271929824561,Saint-Jean-de-Maurienne
73248,2014,203,17,131,80.90295566502463,Saint-Jean-de-Maurienne
73248,2015,254,21,166,80.36220472440945,Saint-Jean-de-Maurienne
73248,2016,239,21,158,81.03807531380752,Saint-Jean-de-Maurienne
73248,2017,233,16,162,82.05793991416309,Saint-Jean-de-Maurienne
73248,2018,266,17,181,82.79661654135339,Saint-Jean-de-Maurienne
73248,2019,225,23,147,79.88044444444445,Saint-Jean-de-Maurienne
73261,2004,21,4,14,78.08095238095238,Saint-Michel-de-Maurienne
73261,2005,16,2,7,73.24375,Saint-Michel-de-Maurienne
73261,2006,20,6,8,71.435,Saint-Michel-de-Maurienne
73261,2007,23,7,14,70.61304347826086,Saint-Michel-de-Maurienne
73261,2008,15,2,11,83.47333333333333,Saint-Michel-de-Maurienne
73261,2009,25,7,7,66.052,Saint-Michel-de-Maurienne
73261,2010,25,7,9,71.296,Saint-Michel-de-Maurienne
73261,2011,16,7,6,66.0875,Saint-Michel-de-Maurienne
73261,2012,17,6,8,69.64117647058823,Saint-Michel-de-Maurienne
73261,2013,24,8,12,72.62916666666666,Saint-Michel-de-Maurienne
73261,2014,27,3,13,78.42962962962963,Saint-Michel-de-Maurienne
73261,2015,35,10,20,75.48285714285714,Saint-Michel-de-Maurienne
73261,2016,22,3,14,77.26818181818182,Saint-Michel-de-Maurienne
73261,2017,33,2,22,82.76666666666667,Saint-Michel-de-Maurienne
73261,2018,28,4,19,82.40714285714286,Saint-Michel-de-Maurienne
73261,2019,28,5,20,79.675,Saint-Michel-de-Maurienne
73270,2004,93,11,48,77.33010752688172,Saint-Pierre-d'Albigny
73270,2005,104,11,68,80.94807692307693,Saint-Pierre-d'Albigny
73270,2006,92,11,50,78.96521739130435,Saint-Pierre-d'Albigny
73270,2007,67,11,32,75.21940298507462,Saint-Pierre-d'Albigny
73270,2008,113,9,86,83.8353982300885,Saint-Pierre-d'Albigny
73270,2009,99,15,59,78.6020202020202,Saint-Pierre-d'Albigny
73270,2010,92,16,60,77.93478260869566,Saint-Pierre-d'Albigny
73270,2011,109,11,68,80.67522935779816,Saint-Pierre-d'Albigny
73270,2012,103,14,62,78.60388349514564,Saint-Pierre-d'Albigny
73270,2013,86,10,53,78.73372093023256,Saint-Pierre-d'Albigny
73270,2014,77,5,58,82.87662337662337,Saint-Pierre-d'Albigny
73270,2015,107,6,79,82.93271028037383,Saint-Pierre-d'Albigny
73270,2016,126,13,77,79.65396825396826,Saint-Pierre-d'Albigny
73270,2017,112,7,70,80.88392857142857,Saint-Pierre-d'Albigny
73270,2018,122,13,82,80.32049180327868,Saint-Pierre-d'Albigny
73270,2019,120,5,75,82.185,Saint-Pierre-d'Albigny
73303,2004,30,2,20,81.01,Ugine
73303,2005,36,4,22,81.55833333333334,Ugine
73303,2006,41,5,24,78.52682926829269,Ugine
73303,2007,39,5,25,79.56923076923077,Ugine
73303,2008,36,6,21,77.95555555555556,Ugine
73303,2009,35,1,25,83.94,Ugine
73303,2010,43,7,26,76.54418604651163,Ugine
73303,2011,50,6,28,79.174,Ugine
73303,2012,19,2,13,80.67894736842105,Ugine
73303,2013,33,4,19,79.41818181818182,Ugine
73303,2014,34,8,19,74.67058823529412,Ugine
73303,2015,42,6,24,79.09761904761905,Ugine
73303,2016,36,3,22,79.78055555555555,Ugine
73303,2017,37,4,20,78.11891891891892,Ugine
73303,2018,29,2,21,83.12758620689655,Ugine
73303,2019,34,0,30,89.84117647058824,Ugine
73330,2004,22,2,13,82.89090909090909,Yenne
73330,2005,34,5,21,78.27352941176471,Yenne
73330,2006,30,3,16,79.42999999999999,Yenne
73330,2007,23,8,13,72.29130434782608,Yenne
73330,2008,29,3,17,80.81724137931035,Yenne
73330,2009,29,4,20,79.06206896551724,Yenne
73330,2010,40,3,33,85.6725,Yenne
73330,2011,39,6,25,78.23846153846154,Yenne
73330,2012,33,5,23,78.41515151515152,Yenne
73330,2013,37,9,22,76.25945945945946,Yenne
73330,2014,37,1,32,85.88108108108108,Yenne
73330,2015,33,4,15,77.62727272727273,Yenne
73330,2016,29,2,24,86.02758620689654,Yenne
73330,2017,32,3,20,81.84375,Yenne
73330,2018,43,6,31,81.70232558139534,Yenne
73330,2019,44,4,29,83.09545454545454,Yenne
74001,2004,17,5,3,65.4,Abondance
74001,2005,13,4,5,71.43846153846154,Abondance
74001,2006,10,4,3,65.21,Abondance
74001,2007,16,7,3,58.89375,Abondance
74001,2008,11,4,3,59.86363636363637,Abondance
74001,2009,10,2,4,69.34,Abondance
74001,2010,22,7,8,71.02272727272728,Abondance
74001,2011,17,6,5,62.22941176470588,Abondance
74001,2012,11,3,4,72.2,Abondance
74001,2013,7,1,0,62.84285714285714,Abondance
74001,2014,12,7,3,57.05833333333333,Abondance
74001,2015,6,2,1,64.55,Abondance
74001,2016,13,5,3,63.16153846153846,Abondance
74001,2017,14,3,6,74.3,Abondance
74001,2018,16,7,4,57.84375,Abondance
74001,2019,16,3,4,72.13125,Abondance
74010,2004,1210,219,555,74.87644628099173,Annecy
74010,2005,1353,219,658,75.63828529194383,Annecy
74010,2006,1220,212,595,75.3777868852459,Annecy
74010,2007,1264,171,626,76.26408227848101,Annecy
74010,2008,918,119,508,77.5119825708061,Annecy
74010,2009,722,77,440,79.53628808864266,Annecy
74010,2010,772,98,470,79.36943005181347,Annecy
74010,2011,713,75,444,80.5382889200561,Annecy
74010,2012,780,74,512,81.44294871794872,Annecy
74010,2013,708,62,482,81.62401129943503,Annecy
74010,2014,782,73,504,80.97890025575448,Annecy
74010,2015,777,65,528,82.24465894465895,Annecy
74010,2016,802,69,525,81.76359102244389,Annecy
74010,2017,803,57,553,82.59900373599004,Annecy
74010,2018,773,71,535,82.58641655886157,Annecy
74010,2019,763,78,503,81.65137614678899,Annecy
74012,2004,145,23,66,74.73172413793104,Annemasse
74012,2005,161,46,68,70.66832298136646,Annemasse
74012,2006,167,37,58,70.84610778443114,Annemasse
74012,2007,137,24,42,72.3883211678832,Annemasse
74012,2008,148,28,62,74.1668918918919,Annemasse
74012,2009,147,32,57,72.59795918367347,Annemasse
74012,2010,128,24,46,72.190625,Annemasse
74012,2011,134,23,53,73.73283582089552,Annemasse
74012,2012,130,19,56,75.40538461538462,Annemasse
74012,2013,105,15,48,74.91904761904762,Annemasse
74012,2014,141,28,63,73.56737588652483,Annemasse
74012,2015,125,27,53,73.7864,Annemasse
74012,2016,152,16,64,75.62302631578947,Annemasse
74012,2017,133,28,43,71.10075187969925,Annemasse
74012,2018,148,23,51,72.6695945945946,Annemasse
74012,2019,153,27,54,73.93921568627451,Annemasse
74042,2004,107,14,51,75.96261682242991,Bonneville
74042,2005,132,22,73,77.2871212121212,Bonneville
74042,2006,131,26,70,75.44656488549619,Bonneville
74042,2007,163,21,88,78.11840490797546,Bonneville
74042,2008,148,13,88,79.33783783783784,Bonneville
74042,2009,143,15,84,78.90839160839161,Bonneville
74042,2010,171,22,111,79.47134502923977,Bonneville
74042,2011,134,19,77,77.49029850746268,Bonneville
74042,2012,91,14,56,79.10219780219781,Bonneville
74042,2013,103,18,54,76.19029126213593,Bonneville
74042,2014,123,16,83,80.47560975609755,Bonneville
74042,2015,113,15,75,80.82920353982301,Bonneville
74042,2016,100,12,59,80.129,Bonneville
74042,2017,117,13,67,79.69059829059829,Bonneville
74042,2018,115,13,75,81.96260869565218,Bonneville
74042,2019,121,14,66,79.2512396694215,Bonneville
74043,2004,23,3,16,81.26521739130435,Bons-en-Chablais
74043,2005,23,4,13,79.40869565217392,Bons-en-Chablais
74043,2006,30,4,19,78.87,Bons-en-Chablais
74043,2007,30,7,17,75.16666666666667,Bons-en-Chablais
74043,2008,34,9,17,76.13235294117646,Bons-en-Chablais
74043,2009,40,0,31,87.1225,Bons-en-Chablais
74043,2010,34,1,24,82.59117647058824,Bons-en-Chablais
74043,2011,57,11,37,78.39473684210526,Bons-en-Chablais
74043,2012,43,3,32,83.19302325581396,Bons-en-Chablais
74043,2013,48,4,33,81.73958333333333,Bons-en-Chablais
74043,2014,39,2,28,83.78461538461538,Bons-en-Chablais
74043,2015,56,2,43,85.42678571428571,Bons-en-Chablais
74043,2016,52,1,43,86.34230769230768,Bons-en-Chablais
74043,2017,54,5,37,80.6462962962963,Bons-en-Chablais
74043,2018,57,9,40,81.96491228070175,Bons-en-Chablais
74043,2019,54,5,35,81.6037037037037,Bons-en-Chablais
74056,2004,81,28,28,66.10617283950617,Chamonix-Mont-Blanc
74056,2005,78,29,30,66.87179487179488,Chamonix-Mont-Blanc
74056,2006,72,29,27,66.68055555555556,Chamonix-Mont-Blanc
74056,2007,58,31,20,61.65862068965517,Chamonix-Mont-Blanc
74056,2008,67,28,25,65.17164179104478,Chamonix-Mont-Blanc
74056,2009,73,30,34,67.18219178082192,Chamonix-Mont-Blanc
74056,2010,69,30,25,64.26811594202898,Chamonix-Mont-Blanc
74056,2011,74,30,26,65.75945945945946,Chamonix-Mont-Blanc
74056,2012,80,30,32,67.5675,Chamonix-Mont-Blanc
74056,2013,82,32,35,65.37317073170732,Chamonix-Mont-Blanc
74056,2014,81,43,27,62.25679012345679,Chamonix-Mont-Blanc
74056,2015,79,25,38,69.25822784810127,Chamonix-Mont-Blanc
74056,2016,97,31,51,71.47319587628866,Chamonix-Mont-Blanc
74056,2017,90,23,54,75.01333333333334,Chamonix-Mont-Blanc
74056,2018,97,28,50,73.34639175257732,Chamonix-Mont-Blanc
74056,2019,88,21,58,77.30113636363636,Chamonix-Mont-Blanc
74081,2004,111,23,45,74.33153153153154,Cluses
74081,2005,115,33,54,71.0808695652174,Cluses
74081,2006,124,21,58,74.61048387096774,Cluses
74081,2007,131,27,61,74.11526717557251,Cluses
74081,2008,105,22,47,73.61714285714285,Cluses
74081,2009,112,29,65,75.01696428571428,Cluses
74081,2010,113,22,56,73.96725663716815,Cluses
74081,2011,106,19,64,77.08679245283018,Cluses
74081,2012,134,27,78,76.90373134328358,Cluses
74081,2013,114,11,67,79.56666666666666,Cluses
74081,2014,128,18,81,78.49609375,Cluses
74081,2015,152,24,96,76.65394736842106,Cluses
74081,2016,118,17,69,78.25762711864407,Cluses
74081,2017,133,21,83,79.22857142857143,Cluses
74081,2018,114,24,58,75.54824561403508,Cluses
74081,2019,140,26,81,77.86785714285715,Cluses
74096,2004,68,18,36,73.79705882352941,Cruseilles
74096,2005,74,15,39,74.1972972972973,Cruseilles
74096,2006,52,11,34,76.78461538461538,Cruseilles
74096,2007,73,18,37,73.37808219178082,Cruseilles
74096,2008,74,12,41,77.79054054054055,Cruseilles
74096,2009,66,15,35,73.31666666666666,Cruseilles
74096,2010,61,15,31,72.07704918032786,Cruseilles
74096,2011,47,7,25,76.73404255319149,Cruseilles
74096,2012,56,12,30,74.92321428571428,Cruseilles
74096,2013,64,15,33,74.4125,Cruseilles
74096,2014,60,18,29,69.905,Cruseilles
74096,2015,58,6,39,78.6396551724138,Cruseilles
74096,2016,90,18,50,75.85,Cruseilles
74096,2017,86,15,43,76.50232558139535,Cruseilles
74096,2018,70,14,41,77.11,Cruseilles
74096,2019,84,14,42,76.18333333333334,Cruseilles
74105,2004,28,7,14,71.325,Douvaine
74105,2005,31,11,12,69.13870967741936,Douvaine
74105,2006,28,5,10,72.33214285714286,Douvaine
74105,2007,26,3,16,78.24615384615385,Douvaine
74105,2008,35,8,16,73.11142857142858,Douvaine
74105,2009,36,7,16,72.34722222222223,Douvaine
74105,2010,42,6,24,78.22142857142858,Douvaine
74105,2011,47,12,20,74.18510638297872,Douvaine
74105,2012,41,6,21,76.61951219512196,Douvaine
74105,2013,43,8,24,77.45116279069768,Douvaine
74105,2014,38,8,25,78.47894736842105,Douvaine
74105,2015,36,1,28,85.475,Douvaine
74105,2016,27,2,20,83.3,Douvaine
74105,2017,39,3,29,83.54102564102564,Douvaine
74105,2018,47,7,31,80.17659574468085,Douvaine
74105,2019,45,12,20,73.71333333333334,Douvaine
74112,2004,29,8,8,68.76206896551724,Epagny Metz-Tessy
74112,2005,23,8,10,67.27391304347826,Epagny Metz-Tessy
74112,2006,26,10,7,67.16538461538461,Epagny Metz-Tessy
74112,2007,26,8,9,66.03461538461538,Epagny Metz-Tessy
74112,2008,477,94,208,73.54360587002097,Epagny Metz-Tessy
74112,2009,756,121,333,74.58253968253969,Epagny Metz-Tessy
74112,2010,813,141,352,74.26814268142681,Epagny Metz-Tessy
74112,2011,806,137,370,74.86315136476426,Epagny Metz-Tessy
74112,2012,928,138,442,75.1332974137931,Epagny Metz-Tessy
74112,2013,975,173,469,74.61784615384616,Epagny Metz-Tessy
74112,2014,894,171,418,73.87561521252796,Epagny Metz-Tessy
74112,2015,1029,163,497,75.62040816326531,Epagny Metz-Tessy
74112,2016,1029,161,502,75.55655976676385,Epagny Metz-Tessy
74112,2017,1053,165,526,75.80949667616335,Epagny Metz-Tessy
74112,2018,1039,157,490,75.33965351299327,Epagny Metz-Tessy
74112,2019,1126,176,537,75.86909413854352,Epagny Metz-Tessy
74119,2004,169,18,106,78.53491124260356,Évian-les-Bains
74119,2005,190,26,115,78.52526315789474,Évian-les-Bains
74119,2006,149,20,82,77.33557046979865,Évian-les-Bains
74119,2007,160,13,101,81.643125,Évian-les-Bains
74119,2008,165,15,105,80.13151515151515,Évian-les-Bains
74119,2009,155,19,94,78.76709677419355,Évian-les-Bains
74119,2010,177,19,110,79.2412429378531,Évian-les-Bains
74119,2011,175,15,125,81.77085714285714,Évian-les-Bains
74119,2012,120,11,91,82.21833333333333,Évian-les-Bains
74119,2013,141,18,88,79.18085106382979,Évian-les-Bains
74119,2014,162,24,102,78.41604938271605,Évian-les-Bains
74119,2015,164,11,116,83.23780487804878,Évian-les-Bains
74119,2016,183,15,119,81.01639344262296,Évian-les-Bains
74119,2017,183,25,107,79.03551912568307,Évian-les-Bains
74119,2018,174,14,98,79.44367816091955,Évian-les-Bains
74119,2019,178,15,112,81.04101123595505,Évian-les-Bains
74123,2004,32,5,16,79.175,Faverges-Seythenex
74123,2005,33,5,18,77.03636363636363,Faverges-Seythenex
74123,2006,39,4,24,79.40512820512821,Faverges-Seythenex
74123,2007,35,3,29,84.64,Faverges-Seythenex
74123,2008,38,6,24,79.04736842105262,Faverges-Seythenex
74123,2009,50,9,31,76.574,Faverges-Seythenex
74123,2010,41,6,27,79.39024390243902,Faverges-Seythenex
74123,2011,38,8,20,76.8157894736842,Faverges-Seythenex
74123,2012,37,9,23,72.5081081081081,Faverges-Seythenex
74123,2013,45,3,31,80.90444444444445,Faverges-Seythenex
74123,2014,45,6,29,80.28,Faverges-Seythenex
74123,2015,45,5,30,80.89555555555556,Faverges-Seythenex
74123,2016,53,8,30,78.30943396226415,Faverges-Seythenex
74123,2017,26,1,17,83.86538461538461,Faverges-Seythenex
74123,2018,43,7,32,80.42558139534884,Faverges-Seythenex
74123,2019,38,6,24,78.5657894736842,Faverges-Seythenex
74133,2004,446,80,201,74.35044843049327,Gaillard
74133,2005,436,66,224,75.84908256880733,Gaillard
74133,2006,440,72,220,75.85909090909091,Gaillard
74133,2007,429,61,215,76.28648018648019,Gaillard
74133,2008,410,60,205,76.16073170731707,Gaillard
74133,2009,494,71,265,76.72712550607288,Gaillard
74133,2010,463,53,249,77.75118790496761,Gaillard
74133,2011,438,57,231,76.66917808219178,Gaillard
74133,2012,119,15,64,77.01176470588236,Gaillard
74133,2013,57,9,34,78.37543859649122,Gaillard
74133,2014,71,10,43,78.14225352112676,Gaillard
74133,2015,88,8,64,82.10113636363636,Gaillard
74133,2016,80,11,51,79.56125,Gaillard
74133,2017,69,8,45,81.27246376811594,Gaillard
74133,2018,75,14,41,76.644,Gaillard
74133,2019,49,5,35,83.24489795918367,Gaillard
74173,2004,43,6,22,77.32093023255814,Megève
74173,2005,53,9,33,78.93962264150943,Megève
74173,2006,49,8,30,77.94285714285714,Megève
74173,2007,50,7,33,80.264,Megève
74173,2008,51,3,39,83.41960784313726,Megève
74173,2009,45,3,30,80.83777777777777,Megève
74173,2010,54,11,31,77.01666666666667,Megève
74173,2011,59,9,34,77.61864406779661,Megève
74173,2012,47,5,27,79.80425531914894,Megève
74173,2013,61,6,40,80.21311475409836,Megève
74173,2014,51,3,31,81.63725490196079,Megève
74173,2015,56,3,40,85.1,Megève
74173,2016,48,3,37,84.25208333333333,Megève
74173,2017,52,6,28,77.83653846153847,Megève
74173,2018,55,5,36,80.30181818181818,Megève
74173,2019,53,7,34,79.29433962264152,Megève
74191,2004,65,15,29,71.63384615384615,Morzine
74191,2005,64,9,35,76.3015625,Morzine
74191,2006,48,7,16,75.00208333333333,Morzine
74191,2007,45,7,22,76.6,Morzine
74191,2008,86,21,40,71.61279069767441,Morzine
74191,2009,54,16,23,71.38888888888889,Morzine
74191,2010,62,12,26,71.94193548387096,Morzine
74191,2011,51,11,20,71.90392156862745,Morzine
74191,2012,68,11,29,75.90294117647059,Morzine
74191,2013,50,7,27,76.494,Morzine
74191,2014,25,2,14,79.22,Morzine
74191,2015,43,10,22,74.21627906976744,Morzine
74191,2016,47,7,27,76.81914893617021,Morzine
74191,2017,35,11,16,71.26571428571428,Morzine
74191,2018,38,9,20,72.22894736842106,Morzine
74191,2019,40,16,11,66.955,Morzine
74208,2004,288,72,96,71.58020833333333,Passy
74208,2005,277,72,78,70.15523465703971,Passy
74208,2006,241,70,72,69.22780082987552,Passy
74208,2007,224,68,63,69.08705357142857,Passy
74208,2008,225,58,62,70.01377777777778,Passy
74208,2009,233,53,68,70.50772532188842,Passy
74208,2010,205,56,64,70.3409756097561,Passy
74208,2011,197,51,57,69.86751269035533,Passy
74208,2012,210,45,82,73.10809523809525,Passy
74208,2013,178,32,52,70.61573033707865,Passy
74208,2014,212,39,70,72.34952830188679,Passy
74208,2015,179,34,50,72.12234636871509,Passy
74208,2016,212,35,73,72.77877358490566,Passy
74208,2017,206,32,77,74.63106796116504,Passy
74208,2018,170,30,68,74.69,Passy
